"MP NAME";"WORK";"CATEGORY";"STATE";"CONSTITUENCY";"IDA";"CITY";"WARD";"BLOCK";"VILLAGE";"RECOMMENDED DATE";"ALLOCATION AMOUNT";"IDA APPROVAL";"STATUS";"HOUSE"
"Devji Mansingram Patel";"NA - Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons";"Normal/Others";"Rajasthan";"JALORE";"DISTRICT COLLECTOR Sanchor_IDA";"";"";"Sanchore";"Kilawa";"2024-03-03";"110000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Devji Mansingram Patel";"NA - Street lights";"Normal/Others";"Rajasthan";"JALORE";"DISTRICT COLLECTOR Sanchor_IDA";"";"";"Bagora";"Bagora";"2024-03-03";"400000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Devji Mansingram Patel";"NA - Construction of common work sheds/ common covered sitting area";"Normal/Others";"Rajasthan";"JALORE";"DISTRICT COLLECTOR Sanchor_IDA";"";"";"Raniwara";"Doongri";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Development of playfields and sports grounds";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Taranagar";"Poonras";"2024-03-03";"650000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Bidasar";"Parewara";"2024-03-03";"850000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Taranagar";"Kharathwasiya";"2024-03-03";"700000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Improvement of electricity distribution infrastructure";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Ratangarh";"Menasar";"2024-03-03";"142000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Ratangarh";"Ladhasar";"2024-03-03";"850000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Sardarshahar";"Bhojoosar Upadhiiyan";"2024-03-03";"850000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SH Dhiraj Prasad Sahu";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER LOHARDAGA_IDA";"";"";"Lohardaga";"Nigni";"2024-03-03";"600000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SH Dhiraj Prasad Sahu";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Jharkhand";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER GUMLA_IDA";"";"";"Ghaghra";"Adar";"2024-03-03";"750000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SH Dhiraj Prasad Sahu";"NA - Construction of culverts and bridges";"Normal/Others";"Jharkhand";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER GUMLA_IDA";"";"";"Ghaghra";"Adar";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SH Dhiraj Prasad Sahu";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Jharkhand";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER GUMLA_IDA";"";"";"Ghaghra";"Adar";"2024-03-03";"600000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Dr Sikander Kumar";"NA - Lighting of public spaces";"Normal/Others";"Himachal Pradesh";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER HAMIRPUR_IDA";"";"";"Nadaun";"Dhaneta (17/7)";"2024-03-03";"16300";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Karpur";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Bharatpur";"Jharoli";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Improvement of electricity distribution infrastructure";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Rajgarh";"Bhuwari";"2024-03-03";"280000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Bharatpur";"Nagla Gopal ( Rural )";"2024-03-03";"750000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Karpur";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Sardarshahar";"Gajoosar";"2024-03-03";"850000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Sardarshahar";"Bhojrasar";"2024-03-03";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Bharatpur";"Garhi Zalimsingh";"2024-03-03";"600000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Nadbai";"Dahra";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Palalahada";"Palalahada (Ct)";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shivkumar Chanabasappa Udasi";"NA - Construction of additional rooms and halls in the existing public and community building";"Normal/Others";"Karnataka";"HAVERI";"DEPUTY COMMISSIONER HAVERI_IDA";"Haveri";"Haveri (Cmc) - Ward No.1";"";"";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Lighting of public spaces";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Sompur";"2024-03-03";"150000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Mallipur";"2024-03-03";"400000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Sadhusahi";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Brahmanbhuin";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Providing drains and gutters for public drainage";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Sadhusahi";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Brahmanbhuin";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Brahmanbhuin";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Sadhusahi";"2024-03-03";"200000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Mallipur";"2024-03-03";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Bhartruhari Mahtab ";"NA - Construction of buildings for community cultural activities";"Normal/Others";"Odisha";"CUTTACK";"DISTRICT COLLECTOR CUTTACK_IDA";"";"";"Kishannagar";"Khentalo";"2024-03-03";"100000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Anugul";"Inkarabandha";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Kaniha";"Kamarei";"2024-03-03";"400000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Bantala";"Dhokata";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Rengali Damsite";"Bajrakot";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of New Building";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Rengali Damsite";"Rengali (Part)";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shri Mahesh Sahoo ";"NA - Construction of community centers and community halls";"Normal/Others";"Odisha";"DHENKANAL";"DISTRICT COLLECTORANGUL_IDA";"";"";"Talcher Sadar";"Brajanathapur";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Shivkumar Chanabasappa Udasi";"NA - Lighting of public spaces";"Normal/Others";"Karnataka";"HAVERI";"DEPUTY COMMISSIONER HAVERI_IDA";"";"";"Ranibennur";"Antaravalli";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of additional rooms and halls in the existing public and community building";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Sardarshahar";"Sawai Bari";"2024-03-03";"650000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Churu";"Sahnali Chhoti";"2024-03-03";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Churu";"Ghanghoo";"2024-03-03";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Bhovi Palya (Shanthi Pur)";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Karpur";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Shivkumar Chanabasappa Udasi";"NA - Construction of additional rooms and halls in the existing public and community building";"Normal/Others";"Karnataka";"HAVERI";"DEPUTY COMMISSIONER HAVERI_IDA";"";"";"Hirekerur";"Satenahalli";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Nadbai";"Dahra";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Nadbai";"Kareeli";"2024-03-03";"300000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Smt Ranjeeta Koli";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Rajasthan";"BHARATPUR(SC)";"DISTRICT COLLECTOR BHARATPUR_IDA";"";"";"Nadbai";"Nagla Kurwariya";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Rahul Kaswan";"NA - Construction of rooms and halls in school and colleges";"Normal/Others";"Rajasthan";"CHURU";"DISTRICT COLLECTOR CHURU_IDA";"";"";"Sujangarh";"Mundra";"2024-03-03";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Gaddam Ranjith Reddy";"NA - Lighting of public spaces";"Normal/Others";"Telangana";"CHELVELLA";"DISTRICT COLLECTOR VIKARABAD_IDA";"";"";"Basheerabad";"Bahadurpur";"2024-03-03";"170000";"Action Pending";"Unsanctioned";"Lok Sabha"
"SHRI Rajeev Chandrashekhar";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Karnataka";"Sitting Rajya Sabha";"DEPUTY COMMISSIONER BANGALORE URBAN_IDA";"";"";"Anekal";"Indlawadi";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Rajya Sabha"
"Gaddam Ranjith Reddy";"NA - Construction of roads, link roads, pathways or any other road with or without drainage system";"Normal/Others";"Telangana";"CHELVELLA";"DISTRICT COLLECTOR RANGAREDDY_IDA";"";"";"Chevella";"Chevella";"2024-03-03";"800000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Lighting of public spaces";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Mudukulathur";"Keeranur";"2024-03-03";"430000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Lighting of public spaces";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Paramakudi";"Kulathur";"2024-03-03";"430000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Lighting of public spaces";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Paramakudi";"Nagaram";"2024-03-03";"430000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Lighting of public spaces";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Kamuthi";"Sengappadai";"2024-03-03";"430000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Construction of bus-sheds or bus-stops";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Mudukulathur";"Ulaiyur";"2024-03-03";"500000";"Action Pending";"Unsanctioned";"Lok Sabha"
"Kani K Navas";"NA - Construction of New Building";"Normal/Others";"Tamil Nadu";"RAMANATHAPURAM";"DISTRICT COLLECTOR RAMANATHAPURAM_IDA";"";"";"Mudukulathur";"Pirabakkalur";"2024-03-03";"1000000";"Action Pending";"Unsanctioned";"Lok Sabha"
